2019-12-06 20:31:43.160; 121404; 944176; 700777; 144742;
2019-12-06 20:31:43.188; 424764; 1095625; 149579; 1010722;
2019-12-06 20:31:43.214; 1170755; 310122; 306265; 290295;
2019-12-06 20:31:43.335; 800480; 376866; 1003565; 105156;
2019-12-06 20:31:43.359; 184604; 1228686; 988425; 150380;
2019-12-06 20:31:43.383; 225518; 750816; 290314; 1022953;
2019-12-06 20:31:43.407; 1053741; 130837; 117147; 1067049;
2019-12-06 20:31:43.435; 894604; 206646; 845211; 286332;
2019-12-06 20:31:43.457; 229880; 1097439; 1124062; 34263;
2019-12-06 20:31:43.480; 134193; 969573; 405942; 454225;
2019-12-06 20:31:43.505; 894902; 224135; 81276; 1265917;
2019-12-06 20:31:43.532; 1043507; 110753; 576994; 115509;
2019-12-06 20:31:43.557; 333302; 895176; 1202039; 116142;
2019-12-06 20:31:43.579; 112842; 1130634; 578681; 947002;
2019-12-06 20:31:43.603; 787599; 340572; 114952; 1113074;
2019-12-06 20:31:43.628; 1098856; 95043; 450630; 326302;
2019-12-06 20:31:43.653; 394175; 793241; 1191971; 49991;
2019-12-06 20:31:43.679; 120258; 1182167; 669108; 563740;
2019-12-06 20:31:43.702; 769392; 402687; 140428; 1261288;
2019-12-06 20:31:43.726; 1113651; 82330; 376496; 589958;
2019-12-06 20:31:43.751; 411427; 681294; 1177874; 83814;
2019-12-06 20:31:43.776; 112030; 1231278; 746087; 219929;
2019-12-06 20:31:43.800; 718191; 486608; 165951; 1122025;
2019-12-06 20:31:43.825; 1134462; 82287; 304605; 213591;
2019-12-06 20:31:43.850; 445165; 571775; 1140577; 59465;
2019-12-06 20:31:43.874; 98609; 1257236; 821330; 721713;
2019-12-06 20:31:43.902; 606715; 575552; 196269; 1235714;
2019-12-06 20:31:43.923; 1171439; 85426; 189281; 478989;
2019-12-06 20:31:43.948; 525606; 385781; 1024351; 58333;
2019-12-06 20:31:43.972; 107644; 1230247; 976036; 285092;
2019-12-06 20:31:43.997; 528614; 737626; 281966; 1187125;
2019-12-06 20:31:44.023; 1176071; 128879; 148625; 867941;
2019-12-06 20:31:44.048; 579255; 307812; 928578; 176177;
2019-12-06 20:31:44.074; 117560; 1192840; 1044029; 852662;
2019-12-06 20:31:44.097; 474887; 831247; 333475; 1174124;
2019-12-06 20:31:44.121; 1178153; 160390; 115198; 386577;
2019-12-06 20:31:44.146; 627011; 218201; 813536; 47061;
2019-12-06 20:31:44.170; 128788; 1109193; 1120037; 416362;
2019-12-06 20:31:44.194; 431061; 950262; 408755; 1245440;
2019-12-06 20:31:44.219; 1170635; 214179; 107409; 715767;
2019-12-06 20:31:44.246; 664234; 186032; 723742; 120129;
2019-12-06 20:31:44.274; 138897; 1057409; 455144; 168232;
2019-12-06 20:31:44.301; 381750; 1002141; 95400; 1042549;
2019-12-06 20:31:44.422; 1118085; 76025; 444041; 589767;
2019-12-06 20:31:44.446; 796966; 543530; 1198520; 83347;
2019-12-06 20:31:44.471; 184694; 1255091; 686502; 205990;
2019-12-06 20:31:44.495; 253735; 595866; 144150; 1107767;
2019-12-06 20:31:44.521; 1080954; 93899; 341983; 972309;
2019-12-06 20:31:44.543; 858260; 436394; 1158912; 228456;
2019-12-06 20:31:44.568; 213314; 1242960; 773572; 64844;
2019-12-06 20:31:44.592; 214898; 684274; 176186; 741428;
2019-12-06 20:31:44.622; 1035755; 111527; 251415; 466331;
2019-12-06 20:31:44.644; 905071; 299864; 1103525; 56684;
2019-12-06 20:31:44.665; 236580; 1184102; 901376; 300640;
2019-12-06 20:31:44.689; 183476; 830946; 235992; 1195039;
2019-12-06 20:31:44.713; 986761; 162650; 202518; 844657;
2019-12-06 20:31:44.739; 950521; 281518; 1030337; 167283;
2019-12-06 20:31:44.762; 266468; 1168044; 936321; 129754;
2019-12-06 20:31:44.786; 199223; 852502; 258308; 972262;
2019-12-06 20:31:44.810; 1004096; 170331; 187945; 1088651;
2019-12-06 20:31:44.835; 928899; 229222; 1010445; 305302;
2019-12-06 20:31:44.862; 252236; 1118748; 987918; 47261;
2019-12-06 20:31:44.883; 182355; 930047; 289230; 565042;
2019-12-06 20:31:44.907; 983924; 204640; 152356; 1258700;
2019-12-06 20:31:44.932; 966260; 200842; 933329; 588678;
2019-12-06 20:31:44.959; 276801; 1078796; 1025530; 281198;
2019-12-06 20:31:44.981; 201647; 967032; 320321; 1178117;
2019-12-06 20:31:45.008; 1003927; 224509; 148396; 857598;
2019-12-06 20:31:45.033; 937433; 171448; 912772; 172968;
2019-12-06 20:31:45.055; 258229; 1031896; 1057120; 96820;
2019-12-06 20:31:45.084; 175795; 1022774; 345146; 882733;
2019-12-06 20:31:45.105; 969357; 256255; 118810; 1154684;
2019-12-06 20:31:45.129; 970719; 133466; 817767; 365869;
2019-12-06 20:31:45.154; 279251; 946918; 1109436; 48523;
2019-12-06 20:31:45.178; 182766; 1090307; 399125; 488437;
2019-12-06 20:31:45.205; 974709; 306523; 116366; 1251685;
2019-12-06 20:31:45.229; 965669; 121480; 772139; 97332;
2019-12-06 20:31:45.252; 276330; 899311; 1130376; 222646;
2019-12-06 20:31:45.279; 175419; 1122864; 427443; 1126459;
2019-12-06 20:31:45.302; 962750; 335073; 109202; 946504;
2019-12-06 20:31:45.326; 974794; 111978; 709586; 214640;
2019-12-06 20:31:45.351; 282641; 857682; 1150892; 88581;
2019-12-06 20:31:45.375; 203308; 1142332; 463735; 845816;
2019-12-06 20:31:45.400; 1004140; 357549; 121071; 1157842;
2019-12-06 20:31:45.425; 928173; 117400; 726302; 375116;
2019-12-06 20:31:45.449; 253205; 863574; 1146185; 55832;
2019-12-06 20:31:45.474; 206263; 1143449; 453449; 543078;
2019-12-06 20:31:45.498; 1016763; 355890; 107582; 1263462;
2019-12-06 20:31:45.524; 925520; 97906; 670420; 89247;
2019-12-06 20:31:45.547; 250803; 796824; 1175757; 223407;
2019-12-06 20:31:45.572; 179996; 1191061; 503299; 1127983;
2019-12-06 20:31:45.596; 981579; 409380; 100617; 948059;
2019-12-06 20:31:45.621; 977837; 68477; 530364; 213916;
2019-12-06 20:31:45.646; 279992; 589533; 1206831; 45307;
2019-12-06 20:31:45.671; 111526; 1251710; 618247; 638828;
2019-12-06 20:31:45.695; 817922; 557960; 118899; 1264339;
2019-12-06 20:31:45.720; 1095904; 79523; 311853; 549146;
2019-12-06 20:31:45.748; 383589; 357685; 1150062; 72075;
2019-12-06 20:31:45.773; 95486; 1217626; 818723; 1084297;
2019-12-06 20:31:45.795; 676656; 766649; 194926; 999135;
2019-12-06 20:31:45.818; 1146654; 136985; 210219; 242863;
2019-12-06 20:31:45.844; 467927; 253635; 1050737; 48523;
2019-12-06 20:31:45.869; 93910; 1148266; 937331; 639361;
2019-12-06 20:31:45.892; 544570; 899998; 257464; 1265554;
2019-12-06 20:31:45.917; 1179058; 188252; 120777; 550228;
2019-12-06 20:31:45.941; 569083; 123275; 872300; 72110;
2019-12-06 20:31:45.966; 106387; 938884; 1101782; 172519;
2019-12-06 20:31:45.990; 389860; 1107803; 383888; 1062643;
2019-12-06 20:31:46.015; 1164346; 318968; 89180; 1032452;
2019-12-06 20:31:46.041; 704776; 84325; 661216; 263101;
2019-12-06 20:31:46.071; 148950; 763501; 1175573; 626071;
2019-12-06 20:31:46.098; 336548; 421403; 104745; 1255496;
2019-12-06 20:31:46.121; 1138129; 80515; 555206; 544653;
2019-12-06 20:31:46.145; 752317; 656930; 1195148; 72735;
2019-12-06 20:31:46.172; 167927; 1232988; 584703; 274168;
2019-12-06 20:31:46.193; 328674; 497984; 120945; 1174596;
2019-12-06 20:31:46.218; 1132685; 92458; 501705; 871303;
2019-12-06 20:31:46.242; 764201; 635095; 1188627; 178115;
2019-12-06 20:31:46.269; 179073; 1230232; 614374; 126610;
2019-12-06 20:31:46.295; 408105; 506032; 136377; 1074057;
2019-12-06 20:31:46.316; 1159709; 104046; 557364; 299013;
2019-12-06 20:31:46.339; 681088; 692376; 1185939; 65925;
2019-12-06 20:31:46.363; 147716; 1225371; 571463; 701529;
2019-12-06 20:31:46.390; 432921; 474984; 119333; 1228711;
2019-12-06 20:31:46.412; 1167121; 84874; 521829; 478849;
2019-12-06 20:31:46.437; 655898; 615364; 1196358; 61747;
2019-12-06 20:31:46.460; 138742; 1235518; 610017; 363087;
2019-12-06 20:31:46.489; 438062; 522913; 125025; 1226706;
2019-12-06 20:31:46.512; 1168743; 88263; 469975; 768595;
2019-12-06 20:31:46.533; 654592; 562517; 1195977; 137228;
2019-12-06 20:31:46.557; 139453; 1248012; 654613; 138092;
2019-12-06 20:31:46.582; 445616; 570041; 138286; 993763;
2019-12-06 20:31:46.607; 1173091; 94759; 431369; 1061990;
2019-12-06 20:31:46.633; 652300; 523123; 1182495; 56676;
2019-12-06 20:31:46.656; 136234; 1252695; 674754; 657232;
2019-12-06 20:31:46.679; 419072; 606842; 139056; 1248486;
2019-12-06 20:31:46.706; 1171353; 93067; 337840; 518695;
2019-12-06 20:31:46.730; 682021; 381083; 1161857; 65858;
2019-12-06 20:31:46.753; 141832; 1226044; 786920; 254244;
2019-12-06 20:31:46.778; 354994; 738462; 181179; 1158411;
2019-12-06 20:31:46.802; 1146530; 129350; 267320; 900697;
2019-12-06 20:31:46.830; 735706; 315644; 1111204; 191929;
2019-12-06 20:31:46.852; 162465; 1193460; 861693; 84681;
2019-12-06 20:31:46.876; 340572; 809608; 215779; 839441;
2019-12-06 20:31:46.901; 1140302; 151656; 216651; 1170228;
2019-12-06 20:31:46.928; 753983; 238853; 1055508; 46493;
2019-12-06 20:31:46.950; 166454; 1132556; 930854; 412727;
2019-12-06 20:31:46.974; 273470; 917229; 252946; 1247896;
2019-12-06 20:31:46.999; 1101463; 196586; 144883; 730864;
2019-12-06 20:31:47.025; 838190; 159857; 931506; 124143;
2019-12-06 20:31:47.050; 201838; 1015402; 1037211; 123421;
2019-12-06 20:31:47.073; 199132; 1037359; 327558; 963811;
2019-12-06 20:31:47.097; 1019427; 265385; 102741; 1107150;
2019-12-06 20:31:47.124; 920678; 94943; 775370; 317823;
2019-12-06 20:31:47.146; 246020; 832589; 1145584; 38723;
2019-12-06 20:31:47.171; 160562; 1167128; 440437; 466818;
2019-12-06 20:31:47.196; 947308; 380816; 93340; 1259378;
2019-12-06 20:31:47.225; 1005884; 75172; 608613; 106811;
2019-12-06 20:31:47.246; 303161; 668707; 1189505; 144120;
2019-12-06 20:31:47.270; 117520; 1235684; 545210; 1008717;
2019-12-06 20:31:47.294; 822782; 495448; 102026; 1074230;
2019-12-06 20:31:47.319; 1081326; 72458; 429575; 292089;
2019-12-06 20:31:47.345; 371524; 472660; 1197253; 39271;
2019-12-06 20:31:47.369; 94298; 1250464; 701589; 513400;
2019-12-06 20:31:47.392; 688642; 653269; 147291; 1267541;
2019-12-06 20:31:47.417; 1141422; 101612; 284649; 644587;
2019-12-06 20:31:47.442; 456854; 308987; 1131573; 96897;
2019-12-06 20:31:47.467; 103420; 1192579; 850862; 153521;
2019-12-06 20:31:47.493; 629910; 824843; 209392; 1038868;
2019-12-06 20:31:47.517; 1151913; 159763; 238885; 270415;
2019-12-06 20:31:47.540; 492561; 303427; 1073668; 75526;
2019-12-06 20:31:47.568; 127650; 1182594; 874336; 771016;
2019-12-06 20:31:47.589; 704922; 821378; 224640; 1194829;
2019-12-06 20:31:47.614; 1130224; 158786; 250999; 423034;
2019-12-06 20:31:47.638; 443175; 285438; 1088899; 53756;
2019-12-06 20:31:47.663; 101440; 1174077; 880257; 419037;
2019-12-06 20:31:47.688; 641024; 858243; 224331; 1251126;
2019-12-06 20:31:47.712; 1154944; 170572; 172751; 723999;
2019-12-06 20:31:47.737; 488313; 187917; 993870; 120052;
2019-12-06 20:31:47.762; 114505; 1063711; 1000003; 137524;
2019-12-06 20:31:47.788; 649378; 978906; 296959; 1053830;
2019-12-06 20:31:47.811; 1149385; 231961; 174550; 281896;
2019-12-06 20:31:47.836; 482514; 194826; 975756; 60783;
2019-12-06 20:31:47.860; 113695; 1068073; 990564; 687239;
2019-12-06 20:31:47.888; 645074; 984806; 292190; 1233080;
2019-12-06 20:31:47.917; 1160084; 135723; 898960; 489433;
2019-12-06 20:31:47.940; 495490; 960504; 1065426; 60874;
2019-12-06 20:31:47.967; 104071; 1081458; 350596; 295807;
2019-12-06 20:31:47.995; 567280; 297425; 110040; 851613;
2019-12-06 20:31:48.016; 1167428; 109804; 787220; 168873;
2019-12-06 20:31:48.038; 543020; 869804; 1117080; 102061;
2019-12-06 20:31:48.062; 117002; 1137786; 411424; 900560;
2019-12-06 20:31:48.089; 562651; 350708; 106016; 1131270;
2019-12-06 20:31:48.110; 1171910; 88372; 719982; 343899;
2019-12-06 20:31:48.135; 550891; 760917; 1157780; 42489;
2019-12-06 20:31:48.159; 105253; 1200428; 465924; 460254;
2019-12-06 20:31:48.184; 440828; 425729; 88054; 1265144;
2019-12-06 20:31:48.207; 1175356; 65973; 519224; 696479;
2019-12-06 20:31:48.232; 659239; 553811; 1199296; 111686;
2019-12-06 20:31:48.256; 134553; 1247310; 615015; 132250;
2019-12-06 20:31:48.280; 364689; 575389; 121321; 984652;
2019-12-06 20:31:48.304; 1150455; 88745; 402781; 1081368;
2019-12-06 20:31:48.329; 724237; 444198; 1182732; 299079;
2019-12-06 20:31:48.356; 157561; 1242339; 712803; 576496;
2019-12-06 20:31:48.377; 346093; 672928; 154425; 1251474;
2019-12-06 20:31:48.402; 1138450; 113034; 363992; 568856;
2019-12-06 20:31:48.426; 736370; 414548; 1164673; 78826;
2019-12-06 20:31:48.454; 163882; 1236057; 741717; 290253;
2019-12-06 20:31:48.475; 366459; 702200; 163775; 1185453;
2019-12-06 20:31:48.500; 1149118; 118948; 334628; 846956;
2019-12-06 20:31:48.524; 722928; 368052; 1153649; 167550;
2019-12-06 20:31:48.549; 157923; 1220695; 775763; 108460;
2019-12-06 20:31:48.578; 354516; 750212; 175711; 918692;
2019-12-06 20:31:48.603; 1144347; 132031; 279951; 336582;
2019-12-06 20:31:48.626; 732837; 309561; 1119235; 51260;
2019-12-06 20:31:48.652; 163699; 1187645; 838320; 568493;
2019-12-06 20:31:48.672; 398744; 810355; 205391; 1243422;
2019-12-06 20:31:48.696; 1156236; 157990; 303339; 562658;
2019-12-06 20:31:48.721; 684520; 371978; 1124431; 81047;
2019-12-06 20:31:48.747; 154173; 1219545; 791734; 375444;
2019-12-06 20:31:48.772; 497168; 744027; 186810; 1223640;
2019-12-06 20:31:48.795; 1168741; 134690; 349044; 736190;
2019-12-06 20:31:48.820; 594903; 395363; 1152889; 126288;
2019-12-06 20:31:48.844; 130724; 1226364; 752321; 195989;
2019-12-06 20:31:48.872; 551195; 715434; 168820; 1089131;
2019-12-06 20:31:48.898; 1167084; 123886; 340157; 228810;
2019-12-06 20:31:48.920; 552874; 379992; 1154181; 82942;
2019-12-06 20:31:48.943; 124114; 1221275; 767831; 819087;
2019-12-06 20:31:48.967; 598555; 728869; 175622; 1171059;
2019-12-06 20:31:48.995; 1154686; 129626; 347700; 390772;
2019-12-06 20:31:49.018; 510574; 393017; 1156548; 56993;
2019-12-06 20:31:49.041; 129089; 1226672; 759538; 537695;
2019-12-06 20:31:49.065; 690828; 718435; 174338; 1244841;
2019-12-06 20:31:49.093; 1132796; 129568; 385535; 586905;
2019-12-06 20:31:49.114; 450509; 445796; 1162534; 85733;
2019-12-06 20:31:49.139; 133362; 1237513; 706131; 345364;
2019-12-06 20:31:49.164; 771401; 664559; 154353; 1216268;
2019-12-06 20:31:49.191; 1096167; 111140; 396638; 780056;
2019-12-06 20:31:49.215; 394497; 422317; 1177189; 139648;
2019-12-06 20:31:49.238; 132734; 1237749; 717068; 994420;
2019-12-06 20:31:49.262; 813445; 694946; 158816; 1050846;
2019-12-06 20:31:49.287; 1072735; 124784; 410365; 281208;
2019-12-06 20:31:49.316; 371246; 483082; 1165873; 85493;
2019-12-06 20:31:49.336; 168927; 1240924; 676782; 807691;
2019-12-06 20:31:49.361; 914751; 627726; 145354; 1176264;
2019-12-06 20:31:49.386; 1012847; 100396; 423069; 396081;
2019-12-06 20:31:49.412; 309769; 419637; 1190390; 46198;
2019-12-06 20:31:49.435; 112514; 1242283; 702780; 391090;
2019-12-06 20:31:49.459; 804767; 705534; 147209; 1243494;
2019-12-06 20:31:49.484; 1086162; 116072; 288147; 757473;
2019-12-06 20:31:49.510; 379910; 304358; 1126578; 126190;
2019-12-06 20:31:49.537; 117686; 1186944; 826756; 967036;
2019-12-06 20:31:49.557; 772708; 824402; 198684; 1085790;
2019-12-06 20:31:49.582; 1104583; 157551; 234313; 303888;
2019-12-06 20:31:49.607; 402265; 245996; 1075420; 51624;
2019-12-06 20:31:49.634; 123132; 1135274; 894986; 609491;
2019-12-06 20:31:49.656; 775158; 891119; 233830; 1246789;
2019-12-06 20:31:49.680; 1090302; 186015; 223019; 542870;
2019-12-06 20:31:49.705; 389713; 234046; 1057836; 73426;
2019-12-06 20:31:49.730; 125426; 1120835; 911623; 318896;
2019-12-06 20:31:49.755; 792619; 912375; 241692; 1204462;
2019-12-06 20:31:49.781; 1087831; 195663; 196116; 155220;
2019-12-06 20:31:49.809; 383745; 1073117; 956861; 108223;
2019-12-06 20:31:49.835; 113302; 975909; 268942; 919469;
2019-12-06 20:31:49.858; 756124; 226318; 154810; 1121397;
2019-12-06 20:31:49.882; 1111896; 153315; 945290; 334256;
2019-12-06 20:31:49.906; 412541; 998922; 1018414; 46990;
2019-12-06 20:31:49.930; 109810; 1045961; 314604; 535952;
2019-12-06 20:31:49.957; 715981; 271524; 125064; 1260433;
2019-12-06 20:31:49.980; 1123701; 104820; 856895; 610990;
2019-12-06 20:31:50.006; 432060; 866565; 1096019; 87384;
2019-12-06 20:31:50.031; 94152; 1150630; 381338; 1072362;
2019-12-06 20:31:50.055; 611820; 361553; 90438; 1012748;
2019-12-06 20:31:50.076; 1164665; 72716; 676816; 250537;
2019-12-06 20:31:50.101; 514666; 675615; 1170787; 45005;
2019-12-06 20:31:50.125; 97530; 1220906; 495242; 613411;
2019-12-06 20:31:50.149; 483504; 476121; 93155; 1263620;
2019-12-06 20:31:50.175; 1177851; 65601; 489483; 562816;
2019-12-06 20:31:50.198; 613399; 450044; 1208384; 74108;
2019-12-06 20:31:50.222; 118351; 1246051; 656381; 170713;
2019-12-06 20:31:50.246; 371584; 672717; 133350; 1056760;
2019-12-06 20:31:50.272; 1151877; 110919; 360085; 1015378;
2019-12-06 20:31:50.296; 712206; 400599; 1157536; 253702;
2019-12-06 20:31:50.321; 159016; 1226267; 734098; 73064;
2019-12-06 20:31:50.347; 434590; 705086; 164742; 1189265;
2019-12-06 20:31:50.370; 1162371; 120397; 382554; 417555;
2019-12-06 20:31:50.398; 649641; 386241; 1170371; 54568;
2019-12-06 20:31:50.419; 135640; 1224386; 725875; 454860;
2019-12-06 20:31:50.443; 424237; 724846; 157701; 1253861;
2019-12-06 20:31:50.468; 1158649; 124002; 334169; 680406;
2019-12-06 20:31:50.495; 649744; 333717; 1156062; 107299;
2019-12-06 20:31:50.518; 134720; 1201262; 782321; 188154;
2019-12-06 20:31:50.542; 432396; 782953; 178882; 1080553;
2019-12-06 20:31:50.567; 1164399; 143272; 293277; 984596;
2019-12-06 20:31:50.591; 651366; 298967; 1124174; 235046;
2019-12-06 20:31:50.616; 139079; 1178777; 815152; 73231;
2019-12-06 20:31:50.641; 468886; 821270; 194498; 1190466;
2019-12-06 20:31:50.665; 1170233; 157715; 286427; 417067;
2019-12-06 20:31:50.689; 623093; 290512; 1118505; 55967;
2019-12-06 20:31:50.719; 132812; 1171486; 822931; 474033;
2019-12-06 20:31:50.739; 497943; 830772; 198172; 1248304;
2019-12-06 20:31:50.763; 1166824; 161689; 280449; 648823;
2019-12-06 20:31:50.788; 591766; 295045; 1111266; 99497;
2019-12-06 20:31:50.812; 129830; 1175706; 824758; 251679;
2019-12-06 20:31:50.837; 555904; 826466; 198627; 1151152;
2019-12-06 20:31:50.861; 1163792; 159689; 288150; 888434;
2019-12-06 20:31:50.886; 546869; 295795; 1119493; 186133;
2019-12-06 20:31:51.005; 500554; 1179387; 811968; 429004;
2019-12-06 20:31:51.157; 1096784; 147158; 339761; 888886;
2019-12-06 20:31:51.181; 398873; 346851; 1150769; 112822;
2019-12-06 20:31:51.206; 134483; 1206957; 765614; 925771;
2019-12-06 20:31:51.230; 815252; 767614; 173429; 1104166;
2019-12-06 20:31:51.255; 1074720; 138298; 329462; 320250;
2019-12-06 20:31:51.280; 368319; 327138; 1150784; 52433;
2019-12-06 20:31:51.304; 128232; 1199643; 783351; 602356;
2019-12-06 20:31:51.329; 819170; 794105; 180094; 1250615;
2019-12-06 20:31:51.356; 1079584; 144909; 275950; 549821;
2019-12-06 20:31:51.378; 370987; 240095; 1116128; 72024;
2019-12-06 20:31:51.403; 95882; 1132359; 851208; 224865;
2019-12-06 20:31:51.430; 696096; 906285; 209749; 947855;
2019-12-06 20:31:51.452; 1138542; 189773; 165844; 212727;
2019-12-06 20:31:51.479; 450516; 125189; 985174; 41691;
2019-12-06 20:31:51.507; 84344; 1093107; 1013294; 619849;
2019-12-06 20:31:51.533; 515463; 306150; 96512; 1263765;
2019-12-06 20:31:51.557; 1174301; 79487; 772336; 560377;
2019-12-06 20:31:51.585; 585216; 755528; 1138092; 74333;
2019-12-06 20:31:51.611; 117704; 1191109; 434482; 1125717;
2019-12-06 20:31:51.634; 476259; 419583; 102853; 926861;
2019-12-06 20:31:51.656; 1171753; 81618; 681062; 202796;
2019-12-06 20:31:51.680; 617230; 675103; 1161661; 75136;
2019-12-06 20:31:51.705; 126541; 1220045; 484784; 802807;
2019-12-06 20:31:51.727; 456488; 475561; 104994; 1183359;
2019-12-06 20:31:51.751; 1166686; 79414; 614901; 403272;
2019-12-06 20:31:51.775; 628169; 587164; 1179680; 48514;
2019-12-06 20:31:51.803; 127125; 1239760; 531137; 415047;
2019-12-06 20:31:51.824; 422063; 542738; 104514; 1242577;
2019-12-06 20:31:51.848; 1163466; 84208; 522770; 713330;
2019-12-06 20:31:51.872; 662708; 498177; 1193121; 117207;
2019-12-06 20:31:51.897; 136185; 1246023; 603834; 152963;
2019-12-06 20:31:51.922; 384356; 619981; 120543; 1023614;
2019-12-06 20:31:51.945; 1149422; 96665; 446881; 1044483;
2019-12-06 20:31:51.970; 687373; 411840; 1191200; 272031;
2019-12-06 20:31:51.996; 142466; 1236816; 672281; 618707;
2019-12-06 20:31:52.022; 343031; 708385; 137661; 1249020;
2019-12-06 20:31:52.042; 1141430; 117378; 342062; 540566;
2019-12-06 20:31:52.067; 746587; 317122; 1155248; 70546;
2019-12-06 20:31:52.092; 164713; 1192768; 763386; 270816;
2019-12-06 20:31:52.121; 318114; 802875; 170367; 1169070;
2019-12-06 20:31:52.140; 1127277; 148094; 275133; 868915;
2019-12-06 20:31:52.165; 774622; 242688; 1113442; 175507;
2019-12-06 20:31:52.190; 174271; 1133200; 840232; 82136;
2019-12-06 20:31:52.218; 276659; 895552; 203995; 837991;
2019-12-06 20:31:52.239; 1099854; 185527; 203369; 1172901;
2019-12-06 20:31:52.264; 823495; 159373; 1041994; 386453;
2019-12-06 20:31:52.290; 193835; 1018200; 949423; 375108;
2019-12-06 20:31:52.315; 199510; 1027796; 262770; 1235279;
2019-12-06 20:31:52.340; 1020226; 258197; 127445; 768383;
2019-12-06 20:31:52.362; 920107; 96495; 892630; 135747;
2019-12-06 20:31:52.387; 243937; 845016; 1075998; 91029;
2019-12-06 20:31:52.411; 144211; 1156411; 359368; 876341;
2019-12-06 20:31:52.439; 916719; 369723; 96735; 1159154;
2019-12-06 20:31:52.460; 1012245; 81692; 729603; 369074;
2019-12-06 20:31:52.485; 308919; 721292; 1137385; 47447;
2019-12-06 20:31:52.510; 164891; 1199031; 444267; 491070;
2019-12-06 20:31:52.538; 934610; 437120; 110157; 1248176;
2019-12-06 20:31:52.563; 996596; 82211; 706555; 92236;
2019-12-06 20:31:52.585; 297195; 662945; 1151552; 206215;
2019-12-06 20:31:52.608; 138858; 1225978; 465331; 1107212;
2019-12-06 20:31:52.633; 884476; 485905; 94509; 971243;
2019-12-06 20:31:52.659; 1037910; 73705; 579716; 225707;
2019-12-06 20:31:52.682; 329812; 527069; 1187187; 54167;
2019-12-06 20:31:52.706; 112992; 1247050; 559317; 693280;
2019-12-06 20:31:52.731; 795782; 594607; 105058; 1237218;
2019-12-06 20:31:52.756; 1092975; 86638; 426306; 492109;
2019-12-06 20:31:52.782; 384600; 370118; 1189152; 59595;
2019-12-06 20:31:52.805; 109549; 1217456; 693386; 280333;
2019-12-06 20:31:52.829; 744297; 738764; 146276; 1176037;
2019-12-06 20:31:52.969; 1075033; 383786; 1164769; 66464;
2019-12-06 20:31:52.992; 372111; 1218719; 700017; 704151;
2019-12-06 20:31:53.017; 157878; 719688; 151990; 1214278;
2019-12-06 20:31:53.039; 893483; 124548; 422349; 461737;
2019-12-06 20:31:53.062; 1019598; 376881; 1179778; 58565;
2019-12-06 20:31:53.089; 316970; 1220603; 683792; 398288;
2019-12-06 20:31:53.110; 140162; 735027; 140751; 1240476;
2019-12-06 20:31:53.135; 879454; 125141; 345921; 735285;
2019-12-06 20:31:53.159; 1032569; 297052; 1157245; 123413;
2019-12-06 20:31:53.186; 325842; 1178341; 761274; 140737;
2019-12-06 20:31:53.207; 138636; 821180; 170085; 999040;
2019-12-06 20:31:53.232; 871014; 155376; 301504; 1049260;
2019-12-06 20:31:53.256; 1039126; 247803; 1133493; 277146;
2019-12-06 20:31:53.280; 332636; 1136530; 811390; 50083;
2019-12-06 20:31:53.308; 121828; 885916; 189431; 627492;
2019-12-06 20:31:53.332; 820534; 180822; 226517; 533018;
2019-12-06 20:31:53.354; 1073608; 174217; 1070544; 67452;
2019-12-06 20:31:53.379; 365755; 1043104; 911233; 248373;
2019-12-06 20:31:53.402; 107808; 998856; 239260; 1151030;
2019-12-06 20:31:53.426; 751188; 240505; 164918; 904370;
2019-12-06 20:31:53.451; 1109224; 124437; 976393; 192117;
2019-12-06 20:31:53.476; 409513; 931257; 997984; 67877;
2019-12-06 20:31:53.503; 96067; 1091345; 295528; 776632;
2019-12-06 20:31:53.523; 659039; 306456; 115119; 1208086;
2019-12-06 20:31:53.547; 1143599; 84607; 840836; 433537;
2019-12-06 20:31:53.572; 469260; 780560; 1091877; 49631;
2019-12-06 20:31:53.600; 99723; 1178342; 380383; 349268;
2019-12-06 20:31:53.626; 599955; 400336; 102358; 779840;
2019-12-06 20:31:53.649; 1158191; 80441; 739312; 139408;
2019-12-06 20:31:53.671; 511854; 691572; 1139635; 134991;
2019-12-06 20:31:53.696; 117462; 1205063; 444446; 985644;
2019-12-06 20:31:53.721; 634658; 453609; 117009; 1056394;
2019-12-06 20:31:53.742; 1147545; 91725; 736670; 282480;
2019-12-06 20:31:53.766; 486506; 699141; 1128900; 63210;
2019-12-06 20:31:53.790; 120762; 1204078; 432889; 707273;
2019-12-06 20:31:53.818; 684512; 448718; 113953; 1215305;
2019-12-06 20:31:53.839; 1126489; 86285; 737357; 461718;
2019-12-06 20:31:53.863; 445349; 676176; 1138210; 56839;
2019-12-06 20:31:53.887; 101333; 1222768; 441909; 370293;
2019-12-06 20:31:53.912; 639209; 477245; 92084; 1229378;
2019-12-06 20:31:53.938; 1152679; 71045; 609446; 764318;
2019-12-06 20:31:53.961; 486868; 522296; 1182057; 133538;
2019-12-06 20:31:53.986; 103643; 1242052; 536079; 108713;
2019-12-06 20:31:54.012; 592040; 590186; 104682; 1109033;
2019-12-06 20:31:54.038; 1159802; 90081; 520609; 324384;
2019-12-06 20:31:54.062; 519384; 445491; 1186063; 43261;
2019-12-06 20:31:54.085; 100801; 1244254; 595918; 517693;
